"bin bottom",azimuth,altitude,"distance (m)",latitude,longitude,"elevation (m amsl)"
127.625,127.72106,3.041081,17229.207275,37.138333,-118.130278,2147.000000
127.75,127.771524,3.047998,17209.795243,37.138333,-118.130556,2148.000000
127.875,127.933502,3.034373,17247.550651,37.137778,-118.130556,2146.000000
128,128.07384,3.051564,25337.722434,37.092500,-118.059444,2605.000000
128.125,128.163319,3.062891,25337.701881,37.092222,-118.059722,2610.000000
128.25,128.337044,3.082673,25936.515010,37.088333,-118.055000,2653.000000
128.375,128.390418,3.078042,25955.625058,37.088056,-118.055000,2652.000000
128.5,128.619271,3.063920,17285.527317,37.136111,-118.131667,2157.000000
128.625,128.722007,3.084321,17247.308957,37.136111,-118.132222,2161.000000
128.75,128.825203,3.108125,17209.204781,37.136111,-118.132778,2166.000000
128.875,128.956917,3.138000,17209.924532,37.135833,-118.133056,2175.000000
129,129.088628,3.151238,17210.451343,37.135556,-118.133333,2179.000000
129.125,129.245165,3.175549,17153.424388,37.135556,-118.134167,2183.000000
129.25,129.324866,3.201759,17173.478167,37.135278,-118.134167,2192.000000
129.375,129.456855,3.224964,17174.438117,37.135000,-118.134444,2199.000000
129.5,129.612885,3.263899,30892.693324,37.055833,-118.016389,3036.000000
129.625,129.744736,3.323706,30954.086520,37.055000,-118.016389,3072.000000
129.75,129.847468,3.373845,30937.668972,37.054722,-118.016944,3098.000000
129.875,129.978692,3.416712,30998.835398,37.053889,-118.016944,3125.000000
130,130.095435,3.449267,31020.946896,37.053333,-118.017222,3144.000000
130.125,130.212019,3.463342,31042.545495,37.052778,-118.017500,3153.000000
130.25,130.255439,3.455439,31062.296257,37.052500,-118.017500,3150.000000
130.375,130.385364,3.411565,31120.952038,37.051667,-118.017500,3130.000000
130.5,130.511932,3.378656,31276.802272,37.050278,-118.016667,3122.000000
130.625,130.637232,3.360603,31433.318767,37.048889,-118.015833,3122.000000
130.75,130.787628,3.335920,17418.972083,37.130833,-118.135278,2247.000000
130.875,130.964063,3.346347,17498.610800,37.130000,-118.135000,2255.000000
131,131.093514,3.359085,17500.530010,37.129722,-118.135278,2259.000000
131.125,131.24732,3.379060,18102.321892,37.125833,-118.130556,2302.000000
131.25,131.350961,3.424256,18066.085822,37.125833,-118.131111,2314.000000
131.375,131.47632,3.452356,18068.589323,37.125556,-118.131389,2323.000000
131.5,131.601653,3.493088,18071.436912,37.125278,-118.131667,2336.000000
131.625,131.726956,3.536953,18074.443859,37.125000,-118.131944,2350.000000
131.75,131.85223,3.561808,18077.157802,37.124722,-118.132222,2358.000000
131.875,131.977472,3.592963,18080.091493,37.124444,-118.132500,2368.000000
132,132.122521,3.622304,18122.172963,37.123889,-118.132500,2380.000000
132.125,132.22176,3.655107,17950.608251,37.124722,-118.134167,2379.000000
132.25,132.32831,3.675593,17914.463740,37.124722,-118.134722,2383.000000
132.375,132.381748,3.669889,17896.081725,37.124722,-118.135000,2380.000000
132.5,132.508198,3.640577,17898.130689,37.124444,-118.135278,2371.000000
132.625,132.634611,3.604866,17900.139873,37.124167,-118.135556,2360.000000
132.75,132.760984,3.543594,17901.725518,37.123889,-118.135833,2341.000000
132.875,132.904646,3.498656,17807.302283,37.124167,-118.136944,2321.000000
133,133.103473,3.511835,24963.532971,37.079722,-118.078889,2784.000000
133.125,133.220474,3.568052,24911.057199,37.079722,-118.079722,2805.000000
133.25,133.350407,3.600123,24897.239686,37.079444,-118.080278,2818.000000
133.375,133.468267,3.629030,24844.213994,37.079444,-118.081111,2827.000000
133.5,133.610733,3.662014,24869.942217,37.078889,-118.081389,2843.000000
133.625,133.7016,3.684455,24874.107151,37.078611,-118.081667,2853.000000
133.75,133.843672,3.701233,24899.620812,37.078056,-118.081944,2862.000000
133.875,133.974046,3.714921,24885.897691,37.077778,-118.082500,2867.000000
134,134.115781,3.727025,24911.568899,37.077222,-118.082778,2874.000000
134.125,134.166665,3.723643,24933.043842,37.076944,-118.082778,2874.000000
134.25,134.257227,3.706988,24936.432633,37.076667,-118.083056,2867.000000
134.375,134.398384,3.675517,24961.110884,37.076111,-118.083333,2855.000000
134.5,134.539251,3.632645,24985.611345,37.075556,-118.083611,2838.000000
134.625,134.629553,3.602271,24988.866422,37.075278,-118.083889,2825.000000
134.75,134.770013,3.554910,25013.504887,37.074722,-118.084167,2806.000000
134.875,134.910181,3.509903,25038.374200,37.074167,-118.084444,2788.000000
135,135.000217,3.477289,25041.846258,37.073889,-118.084722,2774.000000
135.125,135.219083,3.474110,24469.067901,37.076944,-118.090000,2736.000000
135.25,135.311151,3.478094,24473.782771,37.076667,-118.090278,2738.000000
135.375,135.484218,3.494790,17652.487787,37.120000,-118.144444,2310.000000
135.5,135.611731,3.506761,17657.509443,37.119722,-118.144722,2314.000000
135.625,135.681668,3.531321,17680.122474,37.119444,-118.144722,2323.000000
135.75,135.808932,3.530302,17685.023984,37.119167,-118.145000,2323.000000
135.875,135.947925,3.550162,17729.850181,37.118611,-118.145000,2332.000000
136,136.005529,3.563410,17712.943216,37.118611,-118.145278,2335.000000
136.125,136.13247,3.555884,17717.935763,37.118333,-118.145556,2333.000000
136.25,136.259337,3.535440,17722.757591,37.118056,-118.145833,2327.000000
136.375,136.444161,3.541090,17711.151335,37.117778,-118.146389,2328.000000
136.5,136.570981,3.578689,17717.347633,37.117500,-118.146667,2340.000000
136.625,136.697722,3.600114,17723.310246,37.117222,-118.146944,2347.000000
136.75,136.829003,3.616148,22043.917772,37.088611,-118.114167,2636.000000
136.875,136.985502,3.639792,22072.856692,37.088056,-118.114444,2647.000000
137,137.079777,3.668943,22039.918984,37.088056,-118.115000,2656.000000
137.125,137.235992,3.708017,22069.534318,37.087500,-118.115278,2673.000000
137.25,137.33067,3.739841,22036.836133,37.087500,-118.115833,2683.000000
137.375,137.486593,3.791730,22067.077322,37.086944,-118.116111,2705.000000
137.5,137.62024,3.822306,22271.733496,37.085278,-118.115000,2731.000000
137.625,137.720839,3.849410,22278.720506,37.085000,-118.115278,2742.000000
137.75,137.868675,3.889756,22269.555678,37.084722,-118.115833,2757.000000
137.875,137.974951,3.904465,22315.935280,37.084167,-118.115833,2766.000000
138,138.080789,3.908876,22362.106508,37.083611,-118.115833,2771.000000
138.125,138.228247,3.918350,22352.454293,37.083333,-118.116389,2774.000000
138.25,138.280875,3.916694,22375.513667,37.083056,-118.116389,2775.000000
138.375,138.380829,3.910367,22382.032743,37.082778,-118.116667,2773.000000
138.5,138.542387,3.905869,22491.019466,37.081667,-118.116389,2779.000000
138.625,138.641748,3.902086,22497.787019,37.081389,-118.116667,2778.000000
138.75,138.788557,3.883443,22487.910108,37.081111,-118.117222,2770.000000
138.875,138.887853,3.866932,22494.490396,37.080833,-118.117500,2764.000000
139,139.03858,3.833569,22524.046270,37.080278,-118.117778,2753.000000
139.125,139.137632,3.799312,22530.313048,37.080000,-118.118056,2740.000000
139.25,139.277656,3.756265,22441.104568,37.080278,-118.119167,2717.000000
139.375,139.380195,3.722663,22487.162327,37.079722,-118.119167,2707.000000
139.5,139.506078,3.695827,22850.212298,37.076944,-118.116944,2721.000000
139.625,139.648242,3.673881,22801.540111,37.076944,-118.117778,2709.000000
139.75,139.852766,3.669738,22975.128632,37.075278,-118.117222,2719.000000
139.875,139.996948,3.686030,22967.433918,37.075000,-118.117778,2725.000000
140,140.09376,3.692176,22975.458185,37.074722,-118.118056,2728.000000
140.125,140.190505,3.695820,22983.479994,37.074444,-118.118333,2730.000000
140.25,140.336238,3.700417,23015.414923,37.073889,-118.118611,2734.000000
140.375,140.479104,3.733258,22969.056614,37.073889,-118.119444,2744.000000
140.5,140.623548,3.751957,22962.065678,37.073611,-118.120000,2751.000000
140.625,140.720991,3.756224,23010.076612,37.073056,-118.120000,2756.000000
140.75,140.864687,3.761738,22963.353384,37.073056,-118.120833,2755.000000
140.875,140.961217,3.770248,22972.032579,37.072778,-118.121111,2759.000000
141,141.105642,3.783237,22925.758156,37.072778,-118.121944,2761.000000
141.125,141.202252,3.798569,22895.175100,37.072778,-118.122500,2765.000000
141.25,141.347397,3.817221,22888.918632,37.072500,-118.123056,2772.000000
141.375,141.444492,3.827594,22858.361019,37.072500,-118.123611,2774.000000
141.5,141.541255,3.828551,22867.221800,37.072222,-118.123889,2775.000000
141.625,141.638704,3.818902,22836.234600,37.072222,-118.124444,2769.000000
141.75,141.784352,3.799977,22829.370684,37.071944,-118.125000,2761.000000
141.875,141.928814,3.786681,22862.424789,37.071389,-118.125278,2758.000000
142,142.025364,3.785099,22871.539499,37.071111,-118.125556,2758.000000
142.125,142.170885,3.768626,22865.137886,37.070833,-118.126111,2751.000000
142.25,142.267324,3.757027,22874.138531,37.070556,-118.126389,2747.000000
142.375,142.412885,3.738006,22867.915121,37.070278,-118.126944,2739.000000
142.5,142.511479,3.720625,22837.319832,37.070278,-118.127500,2730.000000
142.625,142.657328,3.701522,22831.347215,37.070000,-118.128056,2722.000000
142.75,142.7537,3.692381,22840.745008,37.069722,-118.128333,2719.000000
142.875,142.899578,3.663218,22834.750950,37.069444,-118.128889,2707.000000
143,143.002072,3.632191,22764.550407,37.069722,-118.129722,2690.000000
143.125,143.131687,3.612721,22957.002625,37.068056,-118.128889,2695.000000
143.25,143.34717,3.612687,22200.155202,37.073056,-118.134722,2645.000000
143.375,143.497368,3.649528,22196.501852,37.072778,-118.135278,2659.000000
143.5,143.600381,3.664890,22167.532898,37.072778,-118.135833,2663.000000
143.625,143.699208,3.670851,22177.962371,37.072500,-118.136111,2666.000000
143.75,143.844925,3.667333,22213.188551,37.071944,-118.136389,2667.000000
143.875,143.891799,3.660460,22238.002013,37.071667,-118.136389,2666.000000
144,144.031792,3.655290,22312.933932,37.070833,-118.136389,2669.000000
144.125,144.129775,3.645802,22323.246833,37.070556,-118.136667,2666.000000
144.25,144.273856,3.619260,22358.294268,37.070000,-118.136944,2658.000000
144.375,144.46846,3.590434,23062.092663,37.064444,-118.133056,2693.000000
144.5,144.512927,3.593763,23087.369058,37.064167,-118.133056,2696.000000
144.625,144.65756,3.576983,23083.497151,37.063889,-118.133611,2689.000000
144.75,144.796072,3.563692,23119.394597,37.063333,-118.133889,2686.000000
144.875,144.890275,3.549546,23130.086710,37.063056,-118.134167,2681.000000
145,145.034686,3.522840,23126.341502,37.062778,-118.134722,2670.000000
145.125,145.128741,3.498807,23136.936858,37.062500,-118.135000,2661.000000
145.25,145.349743,3.500063,24576.347112,37.051389,-118.126667,2754.000000
145.375,145.485716,3.505101,24573.908280,37.051111,-118.127222,2756.000000
145.5,145.533376,3.507200,24559.973151,37.051111,-118.127500,2756.000000
145.625,145.628858,3.499744,24531.830107,37.051111,-118.128056,2751.000000
145.75,145.822482,3.488220,21825.841322,37.070833,-118.145833,2573.000000
145.875,145.966989,3.492446,21863.315497,37.070278,-118.146111,2577.000000
146,146.092254,3.496221,24026.032847,37.053889,-118.133056,2717.000000
146.125,146.231403,3.527438,24025.058059,37.053611,-118.133611,2730.000000
146.25,146.362071,3.557266,24063.641132,37.053056,-118.133889,2745.000000
146.375,146.49233,3.603583,24102.818342,37.052500,-118.134167,2767.000000
146.5,146.618035,3.628791,24364.557403,37.050278,-118.133056,2795.000000
146.625,146.675649,3.639442,24311.838155,37.050556,-118.133611,2796.000000
146.75,146.764344,3.602255,24323.088098,37.050278,-118.133889,2781.000000
146.875,146.880653,3.540867,24215.485716,37.050833,-118.135000,2748.000000
147,147.009279,3.454826,24251.511312,37.050278,-118.135278,2714.000000
147.125,147.126982,3.404408,24144.502266,37.050833,-118.136389,2686.000000
147.25,147.256198,3.388313,22163.861300,37.065556,-118.148889,2556.000000
147.375,147.438847,3.375390,22228.337203,37.064722,-118.149167,2555.000000
147.5,147.535385,3.365639,22240.901973,37.064444,-118.149444,2552.000000
147.625,147.631812,3.358460,22253.591853,37.064167,-118.149722,2550.000000
147.75,147.824332,3.333827,22278.914303,37.063611,-118.150278,2542.000000
147.875,147.8783,3.325618,22265.571907,37.063611,-118.150556,2538.000000
148,148.028473,3.281951,22264.531089,37.063333,-118.151111,2521.000000
148.125,148.235761,3.247012,21451.407022,37.069167,-118.156667,2459.000000
148.25,148.335293,3.252893,21464.855659,37.068889,-118.156944,2462.000000
148.375,148.434701,3.266744,21478.548974,37.068611,-118.157222,2468.000000
148.5,148.533986,3.245973,21491.527080,37.068333,-118.157500,2461.000000
148.625,148.633146,3.214577,21504.334862,37.068056,-118.157778,2450.000000
148.75,148.7879,3.159977,23849.880602,37.049722,-118.144722,2566.000000
148.875,148.877118,3.155668,23863.447832,37.049444,-118.145000,2565.000000
149,149.017208,3.126764,23863.749917,37.049167,-118.145556,2553.000000
149.125,149.157285,3.078666,23863.741048,37.048889,-118.146111,2533.000000
149.25,149.359465,3.050261,23275.127487,37.053056,-118.150278,2488.000000
149.375,149.411963,3.059381,23262.759787,37.053056,-118.150556,2491.000000
149.5,149.503048,3.040223,23276.392247,37.052778,-118.150833,2484.000000
149.625,149.65216,2.958412,23918.550408,37.047500,-118.147778,2486.000000
149.75,149.754689,2.942528,23893.268276,37.047500,-118.148333,2478.000000
149.875,149.880207,2.903711,23933.407947,37.046944,-118.148611,2464.000000
150,150.01979,2.853251,23934.296728,37.046667,-118.149167,2443.000000
150.125,150.129956,2.812127,24013.744589,37.045833,-118.149167,2430.000000
150.25,150.254188,2.749891,24053.743513,37.045278,-118.149444,2406.000000
150.375,150.454007,2.740507,25460.115574,37.033889,-118.142500,2474.000000
150.5,150.619159,2.755067,25489.977813,37.033333,-118.143056,2482.000000
150.625,150.716296,2.771347,25466.161996,37.033333,-118.143611,2488.000000
150.75,150.873535,2.785667,25286.293076,37.034444,-118.145278,2485.000000
150.875,150.971696,2.797553,25262.567106,37.034444,-118.145833,2489.000000
151,151.020847,2.801235,25250.679627,37.034444,-118.146111,2490.000000
151.125,151.147649,2.787098,25043.452104,37.035833,-118.147778,2473.000000
151.25,151.253836,2.761904,25334.198957,37.033333,-118.146667,2477.000000
151.375,151.387238,2.713331,25441.540676,37.032222,-118.146667,2461.000000
151.5,151.502437,2.656839,25482.754379,37.031667,-118.146944,2438.000000
151.625,151.740752,2.679502,32606.871960,36.974722,-118.110278,2809.000000
151.75,151.868582,2.724041,32639.343148,36.974167,-118.110833,2836.000000
151.875,151.970809,2.735944,32643.725039,36.973889,-118.111389,2843.000000
152,152.009241,2.729990,32631.949924,36.973889,-118.111667,2839.000000
152.125,152.136721,2.706097,32662.731827,36.973333,-118.112222,2827.000000
152.25,152.362214,2.717166,32212.673274,36.976389,-118.115833,2810.000000
152.375,152.493398,2.748824,32140.485278,36.976667,-118.116944,2824.000000
152.5,152.622349,2.797410,32174.039731,36.976111,-118.117500,2853.000000
152.625,152.725956,2.830738,32179.837583,36.975833,-118.118056,2872.000000
152.75,152.804493,2.841793,32157.570093,36.975833,-118.118611,2877.000000
152.875,152.994908,2.836894,31929.821650,36.977222,-118.120833,2862.000000
153,153.08894,2.851774,31869.130377,36.977500,-118.121667,2867.000000
153.125,153.128705,2.849266,31857.884106,36.977500,-118.121944,2865.000000
153.25,153.372327,2.826614,31961.872376,36.976111,-118.122778,2858.000000
153.375,153.476502,2.827871,31967.458502,36.975833,-118.123333,2859.000000
153.5,153.516278,2.827138,31956.415583,36.975833,-118.123611,2858.000000
153.625,153.635772,2.803422,31922.733791,36.975833,-118.124444,2843.000000
153.75,153.764437,2.760835,31955.005569,36.975278,-118.125000,2821.000000
153.875,153.875498,2.736042,31855.224039,36.975833,-118.126111,2802.000000
154,154.019998,2.718522,31849.945536,36.975556,-118.126944,2792.000000
154.125,154.236927,2.728937,31757.787194,36.975833,-118.128611,2793.000000
154.25,154.357892,2.733746,31725.797519,36.975833,-118.129444,2794.000000
154.375,154.38192,2.727533,31753.482529,36.975556,-118.129444,2792.000000
154.5,154.503047,2.685425,31720.312451,36.975556,-118.130278,2767.000000
154.625,154.641094,2.641300,31648.745484,36.975833,-118.131389,2739.000000
154.75,154.76977,2.585757,31681.980857,36.975278,-118.131944,2710.000000
154.875,154.881213,2.501728,31753.090473,36.974444,-118.132222,2667.000000
155,155.002815,2.443096,31720.169050,36.974444,-118.133056,2633.000000
155.125,155.130783,2.368021,31753.447346,36.973889,-118.133611,2593.000000
155.25,155.270097,2.313016,31920.322625,36.972222,-118.133611,2570.000000
155.375,155.391425,2.256259,31888.006905,36.972222,-118.134444,2537.000000
155.5,155.512987,2.199375,31855.865262,36.972222,-118.135278,2504.000000
155.625,155.661098,2.118922,31072.011142,36.978333,-118.139722,2427.000000
155.75,155.7616,2.026460,31857.238837,36.971667,-118.136667,2408.000000
155.875,155.888133,1.964647,31892.017846,36.971111,-118.137222,2375.000000
156,156.002666,1.906366,31423.598537,36.974722,-118.140000,2325.000000
156.125,156.130652,1.867478,31459.226857,36.974167,-118.140556,2305.000000
156.25,156.337154,1.869028,33328.727924,36.958333,-118.133333,2375.000000
156.375,156.397348,1.862704,33346.989264,36.958056,-118.133611,2372.000000
156.5,156.502647,1.805871,33487.306506,36.956667,-118.133611,2344.000000
156.625,156.64858,1.792017,33685.351956,36.954722,-118.133611,2343.000000
156.75,156.764759,1.783592,33655.901241,36.954722,-118.134444,2337.000000
156.875,156.883438,1.733741,33692.208490,36.954167,-118.135000,2309.000000
157,157.001855,1.672104,33728.444955,36.953611,-118.135556,2274.000000
157.125,157.13669,1.619802,33660.523502,36.953889,-118.136667,2241.000000
157.25,157.256488,1.544457,33763.360877,36.952778,-118.136944,2200.000000
